scaffold-Z	16200000	16300000	196	35878	100000	0.3587800
scaffold-Z	16300000	16400000	208	46558	100000	0.4655800
scaffold-Z	16400000	16500000	175	40049	100000	0.4004900
scaffold-Z	16500000	16600000	146	29168	100000	0.2916800
scaffold-Z	16600000	16700000	157	20649	100000	0.2064900
scaffold-Z	16700000	16800000	193	40563	100000	0.4056300
scaffold-Z	16800000	16900000	180	40982	100000	0.4098200
scaffold-Z	16900000	17000000	199	37743	100000	0.3774300
scaffold-Z	17000000	17100000	185	31435	100000	0.3143500
scaffold-Z	17100000	17200000	228	50752	100000	0.5075200
scaffold-Z	17200000	17300000	255	50624	100000	0.5062400
scaffold-Z	17300000	17400000	178	48471	100000	0.4847100
scaffold-Z	17400000	17500000	194	40376	100000	0.4037600
scaffold-Z	17500000	17600000	167	34800	100000	0.3480000
scaffold-Z	17600000	17700000	193	43278	100000	0.4327800
scaffold-Z	17700000	17800000	188	33318	100000	0.3331800
scaffold-Z	17800000	17900000	176	34272	100000	0.3427200
scaffold-Z	17900000	18000000	181	31071	100000	0.3107100
scaffold-Z	18000000	18100000	183	31907	100000	0.3190700
scaffold-Z	18100000	18200000	183	34229	100000	0.3422900
scaffold-Z	18200000	18300000	146	35244	100000	0.3524400
scaffold-Z	18300000	18400000	190	33330	100000	0.3333000
scaffold-Z	18400000	18500000	175	39212	100000	0.3921200
scaffold-Z	18500000	18600000	209	38988	100000	0.3898800
scaffold-Z	18600000	18700000	154	35855	100000	0.3585500
scaffold-Z	18700000	18800000	155	32972	100000	0.3297200
scaffold-Z	18800000	18900000	236	53942	100000	0.5394200
scaffold-Z	18900000	19000000	211	50835	100000	0.5083500
scaffold-Z	19000000	19100000	161	41409	100000	0.4140900
scaffold-Z	19100000	19200000	209	56943	100000	0.5694300
scaffold-Z	19200000	19300000	178	37108	100000	0.3710800
scaffold-Z	19300000	19400000	206	37795	100000	0.3779500
scaffold-Z	19400000	19500000	193	47403	100000	0.4740300
scaffold-Z	19500000	19600000	159	36766	100000	0.3676600
scaffold-Z	19600000	19700000	200	36390	100000	0.3639000
scaffold-Z	19700000	19800000	190	41262	100000	0.4126200
scaffold-Z	19800000	19900000	208	51501	100000	0.5150100
scaffold-Z	19900000	20000000	153	30873	100000	0.3087300
scaffold-Z	20000000	20100000	194	38732	100000	0.3873200
scaffold-Z	20100000	20200000	182	42949	100000	0.4294900
scaffold-Z	20200000	20300000	215	39905	100000	0.3990500
scaffold-Z	20300000	20400000	176	34147	100000	0.3414700
scaffold-Z	20400000	20500000	184	38690	100000	0.3869000
scaffold-Z	20500000	20600000	263	56233	100000	0.5623300
scaffold-Z	20600000	20700000	180	37792	100000	0.3779200
scaffold-Z	20700000	20800000	189	32465	100000	0.3246500
scaffold-Z	20800000	20900000	185	36987	100000	0.3698700
scaffold-Z	20900000	21000000	208	48220	100000	0.4822000
scaffold-Z	21000000	21100000	186	40542	100000	0.4054200
scaffold-Z	21100000	21200000	199	32021	100000	0.3202100
scaffold-Z	21200000	21300000	172	36635	100000	0.3663500
scaffold-Z	21300000	21400000	176	34531	100000	0.3453100
scaffold-Z	21400000	21500000	198	31165	100000	0.3116500
scaffold-Z	21500000	21600000	147	31439	100000	0.3143900
scaffold-Z	21600000	21700000	216	38190	100000	0.3819000
scaffold-Z	21700000	21800000	208	38584	100000	0.3858400
scaffold-Z	21800000	21900000	236	51813	100000	0.5181300
scaffold-Z	21900000	22000000	217	44175	100000	0.4417500
scaffold-Z	22000000	22100000	206	52789	100000	0.5278900
scaffold-Z	22100000	22200000	213	54418	100000	0.5441800
scaffold-Z	22200000	22300000	176	45652	100000	0.4565200
scaffold-Z	22300000	22400000	179	41580	100000	0.4158000
scaffold-Z	22400000	22500000	212	58424	100000	0.5842400
scaffold-Z	22500000	22600000	177	33552	100000	0.3355200
scaffold-Z	22600000	22700000	179	38094	100000	0.3809400
scaffold-Z	22700000	22800000	169	37570	100000	0.3757000
scaffold-Z	22800000	22900000	217	47433	100000	0.4743300
scaffold-Z	22900000	23000000	162	36593	100000	0.3659300
scaffold-Z	23000000	23100000	162	40749	100000	0.4074900
scaffold-Z	23100000	23200000	210	51119	100000	0.5111900
scaffold-Z	23200000	23300000	158	40966	100000	0.4096600
scaffold-Z	23300000	23400000	194	45752	100000	0.4575200
scaffold-Z	23400000	23500000	183	35958	100000	0.3595800
scaffold-Z	23500000	23600000	174	34246	100000	0.3424600
scaffold-Z	23600000	23700000	147	36430	100000	0.3643000
scaffold-Z	23700000	23800000	197	55337	100000	0.5533700
scaffold-Z	23800000	23900000	217	54733	100000	0.5473300
scaffold-Z	23900000	24000000	165	46186	100000	0.4618600
scaffold-Z	24000000	24100000	103	14498	100000	0.1449800
scaffold-Z	24100000	24200000	153	39224	100000	0.3922400
scaffold-Z	24200000	24300000	208	45384	100000	0.4538400
scaffold-Z	24300000	24400000	153	32431	100000	0.3243100
scaffold-Z	24400000	24500000	154	35620	100000	0.3562000
scaffold-Z	24500000	24600000	212	50972	100000	0.5097200
scaffold-Z	24600000	24700000	197	44360	100000	0.4436000
scaffold-Z	24700000	24800000	195	42048	100000	0.4204800
scaffold-Z	24800000	24900000	148	28743	100000	0.2874300
scaffold-Z	24900000	25000000	155	27781	100000	0.2778100
scaffold-Z	25000000	25100000	188	46982	100000	0.4698200
scaffold-Z	25100000	25200000	169	30532	100000	0.3053200
scaffold-Z	25200000	25300000	185	36175	100000	0.3617500
scaffold-Z	25300000	25400000	176	33385	100000	0.3338500
scaffold-Z	25400000	25500000	200	38340	100000	0.3834000
scaffold-Z	25500000	25600000	186	42925	100000	0.4292500
scaffold-Z	25600000	25700000	185	38663	100000	0.3866300
scaffold-Z	25700000	25800000	202	44238	100000	0.4423800
scaffold-Z	25800000	25900000	220	44293	100000	0.4429300
scaffold-Z	25900000	26000000	200	39235	100000	0.3923500
scaffold-Z	26000000	26100000	159	27875	100000	0.2787500
scaffold-Z	26100000	26200000	189	49995	100000	0.4999500
scaffold-Z	26200000	26300000	252	62374	100000	0.6237400
scaffold-Z	26300000	26400000	148	29340	100000	0.2934000
scaffold-Z	26400000	26500000	220	46785	100000	0.4678500
scaffold-Z	26500000	26600000	170	26316	100000	0.2631600
scaffold-Z	26600000	26700000	187	36566	100000	0.3656600
scaffold-Z	26700000	26800000	203	38349	100000	0.3834900
scaffold-Z	26800000	26900000	176	37324	100000	0.3732400
scaffold-Z	26900000	27000000	152	42414	100000	0.4241400
scaffold-Z	27000000	27100000	158	36508	100000	0.3650800
scaffold-Z	27100000	27200000	177	23180	100000	0.2318000
scaffold-Z	27200000	27300000	198	40631	100000	0.4063100
scaffold-Z	27300000	27400000	201	52518	100000	0.5251800
scaffold-Z	27400000	27500000	189	38774	100000	0.3877400
scaffold-Z	27500000	27600000	192	35404	100000	0.3540400
scaffold-Z	27600000	27700000	212	43238	100000	0.4323800
scaffold-Z	27700000	27800000	160	39997	100000	0.3999700
scaffold-Z	27800000	27900000	209	42572	100000	0.4257200
scaffold-Z	27900000	28000000	216	50040	100000	0.5004000
scaffold-Z	28000000	28100000	165	31602	100000	0.3160200
scaffold-Z	28100000	28200000	195	34514	100000	0.3451400
scaffold-Z	28200000	28300000	197	37618	100000	0.3761800
