crovir-transcript-1	6.515657921166107
crovir-transcript-10	8.77467517113083
crovir-transcript-100	3.4360827205944666
crovir-transcript-1000	8.869978309515316
crovir-transcript-10000	5.366153715503397
crovir-transcript-10001	8.667600511043155
crovir-transcript-10002	10.6369050265597
crovir-transcript-10003	9.48622219740224
crovir-transcript-10004	8.47915960666273
crovir-transcript-10005	8.771268350104616
crovir-transcript-10006	8.07368796385312
crovir-transcript-10007	5.050533840312053
crovir-transcript-10008	10.859843796594868
crovir-transcript-10009	4.746354268893977
crovir-transcript-1001	8.452052628020667
crovir-transcript-10010	3.682838705026103
crovir-transcript-10011	3.4842542028381533
crovir-transcript-10012	3.50602441742104
crovir-transcript-10013	9.037989166637724
crovir-transcript-10014	8.167228016444357
crovir-transcript-10015	5.762888128773874
crovir-transcript-10016	5.0164480896163735
crovir-transcript-10017	3.960098507265663
crovir-transcript-10018	6.09890905361653
crovir-transcript-10019	5.5845027725065535
crovir-transcript-1002	10.976337418049463
crovir-transcript-10020	3.71806339100066
crovir-transcript-10021	6.576521221182997
crovir-transcript-10022	8.95239902647926
crovir-transcript-10023	9.713996190365764
crovir-transcript-10024	7.73281038649134
crovir-transcript-10025	7.917437825701167
crovir-transcript-10026	3.742917197115487
crovir-transcript-10027	3.387049919725267
crovir-transcript-10028	3.742917197115487
crovir-transcript-10029	3.6998650254833265
crovir-transcript-1003	7.37165838174784
crovir-transcript-10032	5.7160272140196495
crovir-transcript-10033	8.27053816043562
crovir-transcript-10034	6.48853546473659
crovir-transcript-10035	7.629700658958333
crovir-transcript-10036	4.093406316018506
crovir-transcript-10037	3.784602196671753
crovir-transcript-10038	3.804973426214637
crovir-transcript-10039	6.820728019183847
crovir-transcript-10040	6.909700864104127
crovir-transcript-10041	6.604530600484393
crovir-transcript-10042	7.0337320585011796
crovir-transcript-10043	4.581519196225493
crovir-transcript-10044	4.228855209015457
crovir-transcript-10046	3.12831535210855
crovir-transcript-10047	3.83124574997897
crovir-transcript-10048	3.6082702493093035
crovir-transcript-10049	3.844974931535133
crovir-transcript-10050	4.041791208627544
crovir-transcript-10051	8.814265015504253
crovir-transcript-10052	4.897421632771064
crovir-transcript-10053	7.235349895468031
crovir-transcript-10054	4.70263878879493
crovir-transcript-10055	8.713436115094543
crovir-transcript-10056	10.665420166354366
crovir-transcript-10057	3.82823951154857
crovir-transcript-10058	3.2641862675575233
crovir-transcript-10059	3.9116644000447
crovir-transcript-1006	3.3701535019720668
crovir-transcript-10060	9.428011042927281
crovir-transcript-10061	6.326589807408453
crovir-transcript-10063	10.633213741121043
crovir-transcript-10064	4.6629029505810795
crovir-transcript-10065	7.01029926378047
crovir-transcript-10066	7.6455351290713
crovir-transcript-10067	5.446308703223533
crovir-transcript-10068	6.830221993061227
crovir-transcript-10069	8.353227548073841
crovir-transcript-10070	5.83651042508697
crovir-transcript-10071	4.63273152425981
crovir-transcript-10072	3.82245388311187
crovir-transcript-10073	5.195663486610637
crovir-transcript-10074	5.702212667265604
crovir-transcript-10075	9.613271369934774
crovir-transcript-10076	5.9237631504568435
crovir-transcript-10077	7.403257044026467
crovir-transcript-1008	9.150953961803648
crovir-transcript-10080	5.27069149738001
crovir-transcript-10081	5.06708263090624
crovir-transcript-10082	7.496125195784433
crovir-transcript-10083	6.99284300790685
crovir-transcript-10084	6.491731209555617
crovir-transcript-10085	5.956055321189277
crovir-transcript-10086	8.041991976282777
crovir-transcript-10087	3.68060172124874
crovir-transcript-10088	6.363279722529914
crovir-transcript-10089	5.0127751264375
crovir-transcript-1009	10.314065138778
crovir-transcript-10090	4.34748599790604
crovir-transcript-10091	9.646809192842083
crovir-transcript-10092	6.105248082954487
crovir-transcript-10093	6.8256102107408
crovir-transcript-10094	5.577820412092203
crovir-transcript-10095	4.955587821112217
crovir-transcript-10096	6.412811471229567
crovir-transcript-10097	4.055469765531536
crovir-transcript-10098	6.78265521364717
crovir-transcript-10099	5.336543464641903
crovir-transcript-101	9.525729085290603
crovir-transcript-1010	9.298094039170559
crovir-transcript-10100	4.645706398708096
crovir-transcript-10101	4.468209189551033
crovir-transcript-10102	9.319901650035908
crovir-transcript-10103	6.6621632880391
crovir-transcript-10105	3.35304789418538
crovir-transcript-10106	8.210109705813586
crovir-transcript-10107	5.740812492954507
crovir-transcript-10108	10.918288781654367
crovir-transcript-10109	7.941172116382863
crovir-transcript-1011	6.15146847089331
crovir-transcript-10110	3.907879448107917
