start	end	dom_order
5000	295000	1
295000	1025000	1
1025000	1385000	1
1385000	1905000	1
1905000	2215000	1
2215000	2795000	1
2795000	2955000	1
2955000	3145000	1
3145000	3425000	1
3425000	3735000	1
3735000	4035000	1
4035000	4285000	1
4285000	4545000	1
4545000	5015000	1
5015000	5455000	1
5455000	5645000	1
5645000	5985000	1
5985000	6105000	1
6105000	6205000	1
6205000	6505000	1
6505000	6765000	1
