Transcription Factor ID,Transcription Factor Name,Deficit,No. Search Sites,Mean Sites Per Search Gene,No. Background Sites,Mean Sites Per Background Gene,Site Representation,Mann-Whitney U,Site P-Value,Total No. Search Genes,No. Transcription Factor Search Genes,Total No. Background Genes,No. Transcription Factor Background Genes,Gene Representation,Gene P-Value,Average Log2 Proportion Bound,Log2 Enrichment,Significance Score
MA0881.1,Dlx4,0.02,41,1.1,311,0.4,Up,18501.5,0.021484550856915,39,16,779,183,Up,0.020139428212129,-1.673077794336611,0.827382331035922,1.695952863863948
MA0003.4,TFAP2A,0.15,6,0.2,271,0.3,Down,16568,0.338759322850354,39,4,779,149,Down,0.208286021367058,-2.758129642617235,-0.75145220823511,-0.681339875740501
MA0476.1,FOS,0.07,26,0.7,303,0.4,Up,17448.5,0.116859631083083,39,13,779,138,Up,0.019744349363723,-2.020778146331116,0.943769800634962,1.704557173013804
MA1112.2,NR4A1,0.13,14,0.4,186,0.2,Up,16352.5,0.419687644673365,39,11,779,163,Up,0.314641914975625,-2.016738589659896,0.473039595079612,0.502183423384427
MA0609.2,CREM,0.04,2,0.1,30,0,Up,15287.5,0.946292976625361,39,1,779,15,Up,0.54572908813589,-5.185513574883429,0.933390654854963,0.263022897086881
MA0760.1,ERF,0.1,8,0.2,61,0.1,Up,16540.5,0.348490178591489,39,6,779,52,Up,0.050711572216263,-3.247750362533837,1.288818664995651,1.294892924765424
MA0151.1,Arid3a,0.07,170,4.4,1386,1.8,Up,21518.5,1.110040037510807E-5,39,35,779,544,Up,0.006236641577912,-0.335825301326649,0.363583345308457,2.205049214295478
MA1657.1,ZNF652,0.14,11,0.3,87,0.1,Up,16899.5,0.235293403264935,39,8,779,76,Up,0.051105146147174,-2.782667638465949,1.13269946307837,1.291535365407541
MA0736.1,GLIS2,0.12,0,0,30,0,Down,15736.5,0.704557534396462,39,0,779,28,Down,0.638858962799989,-5.538647973355073,-1.53026554964406,-0.194595007942225
MA0163.1,PLAG1,0.13,0,0,36,0,Down,15834,0.654957787631502,39,0,779,33,Down,0.397349241680875,-5.422048385208558,-1.763464725937091,-0.400827611473376
MA0019.1,Ddit3::Cebpa,0.13,36,0.9,362,0.5,Up,18442,0.023943241213203,39,20,779,256,Up,0.023278524653027,-1.274909470324875,0.657361453531711,1.633044547877526
MA1544.1,OVOL1,0.14,4,0.1,59,0.1,Up,15742,0.70172343718966,39,4,779,51,Up,0.325225509352452,-3.526880216124679,0.786048938779776,0.487815397467524
